body_part,sub_category,original_english,twi_translation
Elbow & Forearm,Mobility,I can't fully straighten my elbow — it locks before it's fully extended.,"Mentumi nteɛ m'abatwɛ no yie koraa, ɛkyere ansa na ateɛ koraa."
Elbow & Forearm,Mobility,I can't fully straighten my elbow — it locks before it's fully extended.,"Sɛ merepɛ sɛ mteɛ me nsa a, m'abatwɛ no sɔ mu na antumi anteɛ."
Elbow & Forearm,Mobility,I can't fully straighten my elbow — it locks before it's fully extended.,"M'abatwɛ no kyere ansa na me nsa ateɛ pɛpɛɛpɛ, enti mentumi nteɛ no nyinaa."
Elbow & Forearm,Mobility,I can't fully straighten my elbow — it locks before it's fully extended.,"Mentumi mma me nsa ntene yie, m'abatwɛ no kyere wɔ kwan mu."
Elbow & Forearm,Mobility,I can't fully straighten my elbow — it locks before it's fully extended.,M'abatwɛ no mu yɛ den na ɛsɔ mu ansa na ntenebea no adu ne mpɔn.
Elbow & Forearm,Mobility,My elbow feels stiff and won't bend as far as it should.,M'abatwɛ mu yɛ den paa na mentumi mmu no sɛnea ɛsɛ.
Elbow & Forearm,Mobility,My elbow feels stiff and won't bend as far as it should.,M'abatwɛ no akyere enti ɛmmu nkɔ akyiri sɛnea mepɛ.
Elbow & Forearm,Mobility,My elbow feels stiff and won't bend as far as it should.,"M'abatwɛ no mu ayɛ kyennee, na mentumi mmu me nsa no yie."
Elbow & Forearm,Mobility,My elbow feels stiff and won't bend as far as it should.,Me nsa mmu sɛnea ɛsɛ ɛfiri sɛ m'abatwɛ no ayɛ den dodo.
Elbow & Forearm,Mobility,My elbow feels stiff and won't bend as far as it should.,M'abatwɛ no awo kyennee na ɛntumi mmu nkɔ m'anim sɛnea ɛsɛ.
Elbow & Forearm,Nerve Pain,There's a sharp electric shock pain that shoots into my ring and little finger.,Yayaw bi te sɛ anyinam ahoɔden twa sene kɔ me nsateaa ketewa ne nea ɛhyɛ kawa no mu.
Elbow & Forearm,Nerve Pain,There's a sharp electric shock pain that shoots into my ring and little finger.,Meete yaw bi a ɛyɛ dendeenden te sɛ shock wɔ me nsateaa ketewa ne nea ɛdi akyi no mu.
Elbow & Forearm,Nerve Pain,There's a sharp electric shock pain that shoots into my ring and little finger.,Yaw bi sene ntɛmntɛm te sɛ current kɔ me nsateaa a ɛhyɛ kawa ne ketewa koraa no mu.
Elbow & Forearm,Nerve Pain,There's a sharp electric shock pain that shoots into my ring and little finger.,Me nya yaw bi a ɛyɛ herɛhyeɛ te sɛ anyinam wɔ me nsateaa mmienu a ɛwɔ akyiri no mu.
Elbow & Forearm,Nerve Pain,There's a sharp electric shock pain that shoots into my ring and little finger.,Yaw bi twa me nsa mu te sɛ electric shock kɔ me nsateaa ketewa ne nea ɛhyɛ kawa no mu.
Elbow & Forearm,Nerve Pain,My forearm feels numb and weak when I bend my elbow for too long.,"Sɛ mubu m'abatwɛ no kyɛ a, me basa no wuwu na ɛyɛ mmerɛw."
Elbow & Forearm,Nerve Pain,My forearm feels numb and weak when I bend my elbow for too long.,Me basa no firi ne mu koraa na ɛyɛ mmerɛw sɛ mebubu m'abatwɛ no dodo a.
Elbow & Forearm,Nerve Pain,My forearm feels numb and weak when I bend my elbow for too long.,"Sɛ m'abatwɛ no bubu gyina hɔ kyɛ a, me nsa basa no firi na ahoɔden nni mu koraa."
Elbow & Forearm,Nerve Pain,My forearm feels numb and weak when I bend my elbow for too long.,Me basa no kum na ɛyɛ mmerɛw paa sɛ mubu m'abatwɛ no kyɛ dodo.
Elbow & Forearm,Nerve Pain,My forearm feels numb and weak when I bend my elbow for too long.,"Sɛ mekura m'abatwɛ mu sɛnea ɛbubu kyɛ a, me basa no wuwu na entumi nyɛ hwee."
Wrist & Hand,Pain & Tenderness,My wrist feels incredibly weak — I can't even lift a coffee mug.,"Me bakɔn yɛ mmerɛw paa koraa, mentumi mma kɔfe kuruwa mpo so."
Wrist & Hand,Pain & Tenderness,My wrist feels incredibly weak — I can't even lift a coffee mug.,"Me bakɔn mu nni ahoɔden koraa, mentumi mema kɔfe kuruwa biara so."
Wrist & Hand,Pain & Tenderness,My wrist feels incredibly weak — I can't even lift a coffee mug.,"Me nsa bakɔn ayɛ mmerɛw dodo, kɔfe kuruwa mpo, mentumi mma no so."
Wrist & Hand,Pain & Tenderness,My wrist feels incredibly weak — I can't even lift a coffee mug.,Me bakɔn mu ayɛ mmerɛw araa mentumi mfa mma kɔfe kuruwa mpo so.
Wrist & Hand,Pain & Tenderness,My wrist feels incredibly weak — I can't even lift a coffee mug.,"Ahoɔden nni me bakɔn mu koraa, mpo kɔfe kuruwa ketewa bi mma me so."
Wrist & Hand,Pain & Tenderness,I have a sharp pain in my wrist every time I twist or rotate it.,"Berɛ biara a mɛkyim me nsa kɔn no, metee yaw a ɛyɛ nnam pa ara wɔ mu."
Wrist & Hand,Pain & Tenderness,I have a sharp pain in my wrist every time I twist or rotate it.,Me nsa kɔn yɛ me yaw denden berɛ biara a mɛdan no.
Wrist & Hand,Pain & Tenderness,I have a sharp pain in my wrist every time I twist or rotate it.,"Sɛ mɛkyim me nsa kɔn a, ɛyaw nnamnnam bi wura mu nnamm."
Wrist & Hand,Pain & Tenderness,I have a sharp pain in my wrist every time I twist or rotate it.,"Berɛ biara a mɛkyim anaa mɛdan me nsa kɔn no, yaw drakye bi bɔ me."
Wrist & Hand,Pain & Tenderness,I have a sharp pain in my wrist every time I twist or rotate it.,M'asa kɔn yɛ me ya nnamnnam berɛ biara a mɛdan no.
Wrist & Hand,Pain & Tenderness,There's a constant aching throb deep inside my wrist joint.,Me nsa kɔn pɔw no mu yɛ me yaw tututu a ɛnnyae koraa.
Wrist & Hand,Pain & Tenderness,There's a constant aching throb deep inside my wrist joint.,Yaw kɛseɛ bi a ɛbɔ tututu gu me nsa kɔn mu dɔnn a ɛnkɔ da.
Wrist & Hand,Pain & Tenderness,There's a constant aching throb deep inside my wrist joint.,Ɛyaw bi a ɛhuru tututu kɔ so daa wɔ me nsa kɔn pɔw no mu dɔnn.
Wrist & Hand,Pain & Tenderness,There's a constant aching throb deep inside my wrist joint.,Me nsa pɔw no mu dɔnn yɛ me yaw titititi a ɛnkɔ da.
Wrist & Hand,Pain & Tenderness,There's a constant aching throb deep inside my wrist joint.,Yaw bi a ɛbɔ titititi gu me nsa kɔn mu a ɛnnyae da.
Wrist & Hand,Pain & Tenderness,My palm and thumb base ache deeply after any activity.,"Sɛ meyɛ adwuma biara wie a, me nsam ne me kɔkɔbo ase yɛ me yaw dɔnn."
Wrist & Hand,Pain & Tenderness,My palm and thumb base ache deeply after any activity.,Me nsa yam ne me kokurobo nnyinasoɔ yɛ me ya paa sɛ meyɛ biribiara wie a.
Wrist & Hand,Pain & Tenderness,My palm and thumb base ache deeply after any activity.,"Adwumayɛ biara akyi no, me nsa yam ne me kokurobo ase no yaw dɔɔso paa."
Wrist & Hand,Pain & Tenderness,My palm and thumb base ache deeply after any activity.,"Biribiara a mɛyɛ akyi no, me nsam ne me kɔkɔbo nnyinasoɔ yɛ me yaw denden."
Wrist & Hand,Pain & Tenderness,My palm and thumb base ache deeply after any activity.,"Sɛ me nsa ka adwuma biara a, me nsa yam ne me kɔkɔbo ase yɛ me yaw a ɛdɔ dɔnn."
Wrist & Hand,Stiffness & Swelling,My fingers are so stiff and swollen I can't make a fist.,Me nsateaa ahohow na akyene ara a merentumi mmɔ me nsam.
Wrist & Hand,Stiffness & Swelling,My fingers are so stiff and swollen I can't make a fist.,Me nsa nnua akyene na ahohow denden mpo a merentumi mmuam me nsa.
Wrist & Hand,Stiffness & Swelling,My fingers are so stiff and swollen I can't make a fist.,M'ateaa ahohow na ayɛ piw ara a merentumi mmɔ kotodwe anaa mmuam me nsa.
Wrist & Hand,Stiffness & Swelling,My fingers are so stiff and swollen I can't make a fist.,"Ɛnam sɛ me nsateaa ahohow na akyene nti, merentumi mmɔ me nsam koraa."
Wrist & Hand,Stiffness & Swelling,My fingers are so stiff and swollen I can't make a fist.,"Me nsa mpeaa ahohow yɛ denden paa nti, mmuam a mɛbuam me nsa no ayɛ den."
Wrist & Hand,Stiffness & Swelling,Every joint in my hand feels swollen and achy like it needs to be oiled.,Me nsa pɔw biara te nka sɛ ahohow na ɛyɛ yaw te sɛ nea ehia ngo.
Wrist & Hand,Stiffness & Swelling,Every joint in my hand feels swollen and achy like it needs to be oiled.,Me nsa mu pɔw nyinaa yɛ yaw na ahohow te sɛ nea ehia sɛ yɛde ngo sra mu.
Wrist & Hand,Stiffness & Swelling,Every joint in my hand feels swollen and achy like it needs to be oiled.,M'awene mu pɔw nyinaa yɛ me yaw na m'ahohow te sɛ nea ehia ngo mma no.
Wrist & Hand,Stiffness & Swelling,Every joint in my hand feels swollen and achy like it needs to be oiled.,Me nsa pɔw biara ahohow na ɛyɛ me yaw te sɛ nea ngo biara nni mu.
Wrist & Hand,Stiffness & Swelling,Every joint in my hand feels swollen and achy like it needs to be oiled.,Me nsa pɔw nyinaa ahohow na ɛyɛ me ya te sɛ nea ehia mfiri ngo.
Wrist & Hand,Stiffness & Swelling,My fingers lock in a bent position and I have to force them straight.,Me nsateaa kyene mmuam mu a gye sɛ mehyɛ mu ansa na mɛtumi atene.
Wrist & Hand,Stiffness & Swelling,My fingers lock in a bent position and I have to force them straight.,Me nsa nnua kyea mu sensen hɔ a ɛsɛ sɛ mehyɛ mu denden ansa na atene.
Wrist & Hand,Stiffness & Swelling,My fingers lock in a bent position and I have to force them straight.,"Sɛ me nsateaa muam a ɛsensen hɔ, na ɛsɛ sɛ mede m'ahoden tene no."
Wrist & Hand,Stiffness & Swelling,My fingers lock in a bent position and I have to force them straight.,"Me nsa mpeaa kyea na ɛkyene hɔ, na ɛsɛ sɛ mehyɛ ho den ansa na atene."
Wrist & Hand,Stiffness & Swelling,My fingers lock in a bent position and I have to force them straight.,"Me nsateaa muam a ɛtare hɔ, gye sɛ mehyɛ no fɛɛfɛɛ ansa na mɛtumi atene."
Wrist & Hand,Nerve & Sensation,My hand keeps falling asleep and going completely dead.,My hand keeps falling asleep and going completely dead.
Wrist & Hand,Nerve & Sensation,My hand keeps falling asleep and going completely dead.,Me nsa taa firi ba dodoɔ na ɛwu koraa.
Wrist & Hand,Nerve & Sensation,My hand keeps falling asleep and going completely dead.,Daa biara me nsa firi ba na ɛyɛ mmerɛ te sɛ nea awu.
Wrist & Hand,Nerve & Sensation,My hand keeps falling asleep and going completely dead.,Me nsa yi nsesee nnyae na ɛtɔ da bi a ɛwu koraa.
Wrist & Hand,Nerve & Sensation,My hand keeps falling asleep and going completely dead.,Mpofirim ara na me nsa agyae adwumayɛ na ayɛ te sɛ nea awu.
Wrist & Hand,Nerve & Sensation,"My fingers feel completely numb, like I'm wearing thick winter gloves.",Me nsa firi ba dodoɔ araa ma ontumi nyɛ hwee koraa.
Wrist & Hand,Nerve & Sensation,"My fingers feel completely numb, like I'm wearing thick winter gloves.","My fingers feel completely numb, like I'm wearing thick winter gloves."
Wrist & Hand,Nerve & Sensation,"My fingers feel completely numb, like I'm wearing thick winter gloves.",Me nsateaa awu koraa te sɛ nea mehyɛ glɔves pipi bi.
Wrist & Hand,Nerve & Sensation,"My fingers feel completely numb, like I'm wearing thick winter gloves.","Nsesee ahyɛ me nsateaa ma, mete nka sɛ mehyɛ atam pipi wɔ me nsa."
Wrist & Hand,Nerve & Sensation,"My fingers feel completely numb, like I'm wearing thick winter gloves.","Me nsateaa mu ayɛ hhae, ɛte sɛ nea mehyɛ glɔves kɛse bi a ɛyɛ duru."
Wrist & Hand,Nerve & Sensation,There's a pins-and-needles buzzing in my fingers that won't stop.,"Mete nka sɛ nsesee akum me nsateaa nyinaa, te sɛ nea nkatasoɔ pipi bi wɔ me nsa."
Wrist & Hand,Nerve & Sensation,There's a pins-and-needles buzzing in my fingers that won't stop.,Me nsateaa nyinaa awu koraa te sɛ nea mede ntama duru akyekyere me nsa.
Wrist & Hand,Nerve & Sensation,There's a pins-and-needles buzzing in my fingers that won't stop.,There's a pins-and-needles buzzing in my fingers that won't stop.
Wrist & Hand,Nerve & Sensation,There's a pins-and-needles buzzing in my fingers that won't stop.,Nsesee bi a ɛte sɛ mfɔteɛ repɛe gu me nsateaa ho a ɛggyae koraa.
Wrist & Hand,Nerve & Sensation,There's a pins-and-needles buzzing in my fingers that won't stop.,Me nsateaa mu yɛ me nwansena-nwansena na ɛnte ase koraa.
Wrist & Hand,Nerve & Sensation,It feels like an electric shock just zapped from my wrist to my fingertips.,Me nsateaa mu firi ba na ɛnyae yɛ koraa.
Wrist & Hand,Nerve & Sensation,It feels like an electric shock just zapped from my wrist to my fingertips.,Biribi wowo me nsateaa mu a ɛggyae koraa.
Wrist & Hand,Nerve & Sensation,It feels like an electric shock just zapped from my wrist to my fingertips.,Nsesee bi a ɛyɛ ya repuepue me nsateaa mu a ɛnto twene.
Wrist & Hand,Nerve & Sensation,It feels like an electric shock just zapped from my wrist to my fingertips.,It feels like an electric shock just zapped from my wrist to my fingertips.
Wrist & Hand,Nerve & Sensation,It feels like an electric shock just zapped from my wrist to my fingertips.,Mete nka sɛ anyinam kanea twaa me firii me nsa kɔn ho de kɔsi me nsateaa ano.
Hip,Pain & Aching,"It's a grinding, agonizing pain deep inside my hip joint.",Biribi yɛɛ me te sɛ anyinam dadeɛ a ɛhyeɛ firii me nsa baha so de kɔsi me nsateaa ano pɛɛ.
Hip,Pain & Aching,"It's a grinding, agonizing pain deep inside my hip joint.",Stoki kɛse bi firi me nsa kɔn ho twaa mu ntɛm ara kɔsii me nsateaa ano.
Hip,Pain & Aching,"It's a grinding, agonizing pain deep inside my hip joint.",Anyinam ahoɔden bi bɔɔ me firii me nsa kɔn ho kɔsii me nsateaa ano prɔmpt.
Hip,Pain & Aching,"It's a grinding, agonizing pain deep inside my hip joint.",Ɛyɛɛ me shock firii me nsa kɔn mu de bɛsi me nsateaa mu ntɛm pɛ.
Hip,Pain & Aching,"It's a grinding, agonizing pain deep inside my hip joint.","It's a grinding, agonizing pain deep inside my hip joint."
Hip,Pain & Aching,"I have a deep, throbbing ache in my hip that makes it hard to sleep.",Ɛyɛ yaw denden bi a ɛyam me dɔnn wɔ me pa pɔ mu.
Hip,Pain & Aching,"I have a deep, throbbing ache in my hip that makes it hard to sleep.",Ɔyaw a ɛyɛ ya kɛse bi retetɛ me wɔ me asene pɔ mu dɔnn.
Hip,Pain & Aching,"I have a deep, throbbing ache in my hip that makes it hard to sleep.",Mete yaw bi a ɛte sɛ nea biribi reyam me nnompe wɔ me dwetɛi pɔ mu.
Hip,Pain & Aching,"I have a deep, throbbing ache in my hip that makes it hard to sleep.",Ɔyaw a ɛyɛ hu bi keka me dɔnn wɔ me pa pɔ mu a ontumi nnye to mu.
Hip,Pain & Aching,"I have a deep, throbbing ache in my hip that makes it hard to sleep.",Ɛyɛ yaw a ɛyam me dɔnn wɔ me asene nnompe mhyiamu mu.
Hip,Pain & Aching,My hip feels like bone is rubbing directly on bone when I walk.,"Sɛ menante a, m'asene mu nnompe no twitwi wɔn ho pɛɛ."
Hip,Pain & Aching,My hip feels like bone is rubbing directly on bone when I walk.,M'asene mu yɛ me sɛ dompe rekɔka dompe pɛɛ sɛ metee m'anan ase.
Hip,Pain & Aching,My hip feels like bone is rubbing directly on bone when I walk.,"Sɛ mekyin a, m'asene mu dompe twitwi dompe ho a ɛyɛ yaw paa."
Hip,Pain & Aching,My hip feels like bone is rubbing directly on bone when I walk.,"Sɛ menante a, mete nka sɛ m'asenedompe gu so retwitwi ne ho pɛɛ."
Hip,Pain & Aching,My hip feels like bone is rubbing directly on bone when I walk.,"Sɛ metutu anamon a, m'asene mu nnompe no twitwi wɔn ho te sɛ nea sradeɛ biara nni mu."
Hip,Pain & Aching,The pain in my hip spreads all the way down to my knee.,Yaw a ɛwɔ m'asene mu no sene kɔsi me kotodwe so pɛɛ.
Hip,Pain & Aching,The pain in my hip spreads all the way down to my knee.,M'asene mu yaw no mu kɔ kɔsi me kotodwe ase.
Hip,Pain & Aching,The pain in my hip spreads all the way down to my knee.,"Ɛfiri m'asene so de kɔsi me kotodwe, yaw no gu so retetɛ me."
Hip,Pain & Aching,The pain in my hip spreads all the way down to my knee.,Yaw no hyɛ m'asene mu na ɛtene kɔsi me nan nkokora so.
Hip,Pain & Aching,The pain in my hip spreads all the way down to my knee.,"Sɛ m'asene yɛ me yaw a, ɛkɔm me kotodwe nso ho."
Hip,Mobility & Instability,My hip keeps catching or locking up when I try to take a step.,"Sɛ mebɔ afase a, m'asene no kyere me koro mpo."
Hip,Mobility & Instability,My hip keeps catching or locking up when I try to take a step.,M'asene mu nnompe no si me pi sɛ mepɛ sɛ metutu anamon.
Hip,Mobility & Instability,My hip keeps catching or locking up when I try to take a step.,"Sɛ mepɛ sɛ menante a, mete nka sɛ m'asene no dwoodwoo anaa ɛkyere."
Hip,Mobility & Instability,My hip keeps catching or locking up when I try to take a step.,M'asene no kyere m'anan ase mma me ntumi nnyina yie sɛ metutu anamon.
Hip,Mobility & Instability,My hip keeps catching or locking up when I try to take a step.,"Sɛ mebɛtutu anamon pɛ, na m'asene aka nkyene."
Hip,Mobility & Instability,"I can barely rotate my leg outward without a sharp, biting pain.",Mentumi nnan me nan nkɔ akyi ketee mpo a yaw kɛseɛ bi nkaa me.
Hip,Mobility & Instability,"I can barely rotate my leg outward without a sharp, biting pain.","Sɛ mepɛ sɛ mekyini me nan kɔ akyi a, yaw nnam bi ka me denden paa."
Hip,Mobility & Instability,"I can barely rotate my leg outward without a sharp, biting pain.",Ɛyɛ me den paa sɛ mɛnan me nan akɔ afa na m'asene anyɛ me yaw denden.
Hip,Mobility & Instability,"I can barely rotate my leg outward without a sharp, biting pain.",Yaw a ɛyɛ ya paa na ɛba m'asene mu sɛ mepɛ sɛ mepere me nan kɔ akyi a.
Hip,Mobility & Instability,"I can barely rotate my leg outward without a sharp, biting pain.","Sɛ mekyin me nan kɔ akyi a, mete yaw bi te sɛ nea biribi reka me denden."
Hip,Mobility & Instability,Getting up from a chair makes a sickening clunk in my hip.,"Sɛ mesɔre firi akongua so a, mete nka sɛ m'asene mu porow dede bi a ɛyɛ hu paa."
Hip,Mobility & Instability,Getting up from a chair makes a sickening clunk in my hip.,M'asene mu yɛ dede bi te sɛ nea pɔmpɔ repae yaw mu sɛ mesɔre firi akongua so.
Hip,Mobility & Instability,Getting up from a chair makes a sickening clunk in my hip.,"Sɛ metee m'asene mu sɛ mesɔre a, mete dede kɛseɛ bi a ɛyɛ hu wɔ m'asenedompe mu."
Hip,Mobility & Instability,Getting up from a chair makes a sickening clunk in my hip.,Akongua so sɔreɛ ma m'asene mu twi bɔbɔ twɛn a ɛyɛ tan paa.
Hip,Mobility & Instability,Getting up from a chair makes a sickening clunk in my hip.,"Sɛ mesɔre te m'ananim a, m'asene pae dede bi a ɛyɛ me tan paa."
Hip,Mobility & Instability,"My hip feels completely unstable, like it might give way under me.","Mete nka sɛ m'asene no nnyina pintinn koraa, ɛbɛtumi abu me berɛ biara."
Hip,Mobility & Instability,"My hip feels completely unstable, like it might give way under me.","M'asene mu ayɛ mmerɛ dodo, ɛyɛ me sɛ ɛbɛpa me de m'ahwe fam."
Hip,Mobility & Instability,"My hip feels completely unstable, like it might give way under me.","M'asene nni ahoɔden biara, ɛyɛ me sɛ metutu anamon a mebɛhwe ase."
Hip,Mobility & Instability,"My hip feels completely unstable, like it might give way under me.","Mete nka sɛ m'asene nyɛ pintinn koraa, ɛpɛ sɛ ɛbu ma mehwe fam."
Hip,Mobility & Instability,"My hip feels completely unstable, like it might give way under me.","M'asene no mu dwo, mete nka sɛ mɛtumi ahwe ase berɛ biara a mɛnante."
Hip,Groin & Referred Pain,I have a ripping or tearing sensation deep in my groin when I move.,"Sɛ mekeka me ho a, mete nka sɛ biribi reteetee me dwonsɔtɔeem dɔɔso."
Hip,Groin & Referred Pain,I have a ripping or tearing sensation deep in my groin when I move.,M’asene mu dɔɔso yɛ me yaw te sɛ nea biribi resuane gu mu sɛ mekanyan me ho a.
Hip,Groin & Referred Pain,I have a ripping or tearing sensation deep in my groin when I move.,"Sɛ mekeka me ho a, m’asene mu yaw no te sɛ nea woretetew mu."
Hip,Groin & Referred Pain,I have a ripping or tearing sensation deep in my groin when I move.,Mete nka sɛ biribi repae me mfeamu hɔ tɔnn sɛ mekeka me ho a.
Hip,Groin & Referred Pain,I have a ripping or tearing sensation deep in my groin when I move.,"Sɛ mekanyan me ho a, mete nka te sɛ biribi resuane dɔɔso wɔ me dwonsɔtɔeem."
Hip,Groin & Referred Pain,The hip pain shoots straight into my groin and inner thigh.,Me dwetɛ yaw no twa kɔ tẽẽ kɔpim me dwonsɔtɔeem ne me sfe mu nkyɛn.
Hip,Groin & Referred Pain,The hip pain shoots straight into my groin and inner thigh.,Efi me pa mu hɔ yaw no tu kɔ tẽẽ kɔ m’asene mu ne me srɛm mfinimfini.
Hip,Groin & Referred Pain,The hip pain shoots straight into my groin and inner thigh.,Pa mu yaw no hwiren kɔ m’asene mu ne me srɛ mu tẽẽ.
Hip,Groin & Referred Pain,The hip pain shoots straight into my groin and inner thigh.,Me dwetɛm yaw no yɛ me tẽẽ kɔ mfeamu ne me srɛ mu nkyɛn nifa.
Hip,Groin & Referred Pain,The hip pain shoots straight into my groin and inner thigh.,Me pa mu yaw no kɔ kɔpim me dwonsɔtɔeem ne me srɛ mu pɛpɛɛpɛ.
Hip,Groin & Referred Pain,"It feels like a raw, throbbing ache deep inside the socket of my hip.",Mete nka sɛ yaw bi a ɛhuru yɛ me m’asene tokuru no mu dɔɔso.
Hip,Groin & Referred Pain,"It feels like a raw, throbbing ache deep inside the socket of my hip.",Mete yaw a ɛtutuw na ɛyɛ ya paa wɔ me dwetɛtokuru mu tɔnn.
Hip,Groin & Referred Pain,"It feels like a raw, throbbing ache deep inside the socket of my hip.",Ɛte sɛ yaw bi a ɛhye na ɛtutuw wɔ me pa tokuru no mu dɔɔso.
Hip,Groin & Referred Pain,"It feels like a raw, throbbing ache deep inside the socket of my hip.",Me dwetɛ tokuru mu yaw no yɛ ya na ɛhuru te sɛ dade a ɛyɛ hye.
Hip,Groin & Referred Pain,"It feels like a raw, throbbing ache deep inside the socket of my hip.",Eyɛ yaw a ɛtutuw dɔnn na ɛhye paa wɔ me pa tokuru mu tɔnn.
Knee,Pain & Aching,"My knee feels totally unstable, like it's going to give out from under me.","Me kotodwe mu yɛ mmerɛ koraa, ɛte sɛ nea ɛrebubu afiri m’ase."
Knee,Pain & Aching,"My knee feels totally unstable, like it's going to give out from under me.","Me kotodwe ennyina pintinn koraa, te sɛ nea ɛbɛhwe ase afiri m'ase saa ara."
Knee,Pain & Aching,"My knee feels totally unstable, like it's going to give out from under me.","Mete nka sɛ me kotodwe mu rebubu, anka me nnan bɛgaw me ase."
Knee,Pain & Aching,"My knee feels totally unstable, like it's going to give out from under me.","Me kotodwe ho yɛ mmerɛ dodo, ɛyɛ me sɛ ɛbɛpa apiri me ɛmpon."
Knee,Pain & Aching,"My knee feels totally unstable, like it's going to give out from under me.","Me kotodwe nni ahoɔden biara, ɛte sɛ nea ɛrebubu agya me hɔ saa ara."
Knee,Pain & Aching,"I have a sharp, stabbing pain on the inner side of my knee.",Mete yaw bi a ɛwɔ me te sɛ sekan wɔ me kotodwe nkyɛn mfinimfini hɔ.
Knee,Pain & Aching,"I have a sharp, stabbing pain on the inner side of my knee.",Me kotodwe nkyɛn mfinimfini hɔ yɛ me yaw nnam bi te sɛ biribi renam me.
Knee,Pain & Aching,"I have a sharp, stabbing pain on the inner side of my knee.",Yaw kɛse bi a ɛyɛ nnam na ɛwɔ me wɔ me kotodwe fã a ɛda mfinimfini nkyɛn.
Knee,Pain & Aching,"I have a sharp, stabbing pain on the inner side of my knee.",Me kotodwe mfinimfini nkyɛn hɔ yɛ me yaw te sɛ nea wɔde sekan rewɔ me.
Knee,Pain & Aching,"I have a sharp, stabbing pain on the inner side of my knee.",Mete yaw nnam bi a ɛwɔ me tẽẽ wɔ me kotodwe nkyɛn mfinimfini hɔ.
Knee,Pain & Aching,My knee aches deeply in cold weather like a old wound.,"Sɛ awɔw ba a, me kotodwe mu yɛ me yaw dɔɔso te sɛ kuro dedaw bi."
Knee,Pain & Aching,My knee aches deeply in cold weather like a old wound.,Me kotodwe dɔɔso yɛ me yaw yaw paa wɔ awɔw bere mu te sɛ pira dedaw bi.
Knee,Pain & Aching,My knee aches deeply in cold weather like a old wound.,"Sɛ mframa mu yɛ nwunu a, me kotodwe yɛ me yaw dɔnn te sɛ kuro bi a akyɛ."
Knee,Pain & Aching,My knee aches deeply in cold weather like a old wound.,"Awɔw bere mu yi, me kotodwe mu tutuw me dɔɔso te sɛ kuro dada."
Knee,Pain & Aching,My knee aches deeply in cold weather like a old wound.,Me kotodwe mu yɛ yaw dɔɔso wɔ nwunumu te sɛ baabi a mapira dada.
Knee,Pain & Aching,"There's a constant, grinding ache behind my kneecap.",Yareɛ a ɛyɛ ya daa na ɛtwitwiw m'akotodwe akyi.
Knee,Pain & Aching,"There's a constant, grinding ache behind my kneecap.","M'akotodwe akyi reye me ya tɔteyɔ, te sɛ nea biribi retwitwiw hɔ."
Knee,Pain & Aching,"There's a constant, grinding ache behind my kneecap.","M'akotodwe akyi yɛ me ya daa, ɛte sɛ nea aboba retwitwiw mu."
Knee,Pain & Aching,"There's a constant, grinding ache behind my kneecap.",M'akotodwe akyi no mu yɛ me ya daa a ɛnnyae koraa.
Knee,Pain & Aching,"There's a constant, grinding ache behind my kneecap.",Ɛyaw a ɛnteetee daa na ɛwɔ m'akotodwe akyi hɔ.
Knee,Swelling & Locking,My knee is so swollen and stiff it won't bend past a right angle.,Me kotodwe ahon na ayɛ den araa a ɛntumi mmubɔ mu koraa.
Knee,Swelling & Locking,My knee is so swollen and stiff it won't bend past a right angle.,Me kotodwe ahon ayɛ den ara ma ɛntumi nkoto ntra fa mu.
Knee,Swelling & Locking,My knee is so swollen and stiff it won't bend past a right angle.,Me kotodwe ayɛ pii na asene ara a ɛntumi mmubɔ mu mpo kɔ nkyɛn.
Knee,Swelling & Locking,My knee is so swollen and stiff it won't bend past a right angle.,"Me kotodwe ahon na ayɛ den, entumi mbubɔ mma ɛnte sɛ ""L""."
Knee,Swelling & Locking,My knee is so swollen and stiff it won't bend past a right angle.,Me kotodwe no ahon na ayɛ den ara a mentumi mfa nkotodwe nkɔ akyi.
Knee,Swelling & Locking,My knee locks in place and won't straighten — I have to jolt it free.,"Me kotodwe kyere fa baabi na ɛntee, gye sɛ mewosow ansa na agyae."
Knee,Swelling & Locking,My knee locks in place and won't straighten — I have to jolt it free.,"Me kotodwe toto na ɛntumi nkyɛ mu, ɛsɛ sɛ metwetwe no ahoɔden mu ansa na agyae mu."
Knee,Swelling & Locking,My knee locks in place and won't straighten — I have to jolt it free.,"Me kotodwe no si hɔ haii na ɛntumi ntee mu, gye sɛ m'awosow no basabasa ansa na apapa."
Knee,Swelling & Locking,My knee locks in place and won't straighten — I have to jolt it free.,"Me kotodwe kyere hɔ a ɛntee, gye sɛ mepɛn no ahoɔden so ansa na abue."
Knee,Swelling & Locking,My knee locks in place and won't straighten — I have to jolt it free.,"Kotodwe no kyere mu a ɛntumi ntee, gye sɛ mewosow no prana ansa na atumi akyɛ mu."
Knee,Swelling & Locking,"My knee feels hot, tight, and full like a balloon.","Me kotodwe no yɛ hyew, amĩa, na ahyɛ ma te sɛ bɛluun."
Knee,Swelling & Locking,"My knee feels hot, tight, and full like a balloon.",Me kotodwe mu yɛ me hyɛhyɛhyɛ na akyere me te sɛ biribi a mframa ahyɛ mu ma.
Knee,Swelling & Locking,"My knee feels hot, tight, and full like a balloon.","Me kotodwe no te sɛ nea abiribiri na akyere, na ɛyɛ hyew te sɛ bɛluun a yɛablow mu."
